GameDate,FirstName,LastName,Team,LW,,,,,,,,,PA,AB,R,H,1B,2B,3B,HR,RBI,SAC,SF,HBP,BB,K,SB,CS,GIDP,HFC,GB,FB,LD,POPU,BH,IFH,OUTS,,,,,,,,
4/4/2016,Dae-Ho,Lee,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/10/2016,Dae-Ho,Lee,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Dae-Ho,Lee,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/8/2016,Adam,Lind,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Adam,Lind,SEA,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/13/2016,Sean,Rodriguez,SEA,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/15/2016,Sean,Rodriguez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Sean,Rodriguez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Sean,Rodriguez,SEA,1.40,,,,,,,,,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/19/2016,Sean,Rodriguez,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/21/2016,Sean,Rodriguez,SEA,0.33,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/26/2016,Luis,Sardinas,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/8/2016,Garry,Smith,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Garry,Smith,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/23/2016,Garry,Smith,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/4/2016,Ehire Enrique,Adrianza,SF,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/6/2016,Ehire Enrique,Adrianza,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/19/2016,Brandon Kyle,Belt,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/5/2016,Gregor,Blanco,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/7/2016,Gregor,Blanco,SF,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/13/2016,Gregor,Blanco,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/18/2016,Gregor,Blanco,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Gregor,Blanco,SF,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/30/2016,Gregor,Blanco,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/9/2016,Brandon,Crawford,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/18/2016,Matt Michael,Duffy,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/22/2016,Conor Michael,Gillaspie,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/27/2016,Conor,Gillaspie,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/30/2016,Conor,Gillaspie,SF,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/23/2016,Angel,Pagan,SF,0.20,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/9/2016,Joe Matthew,Panik,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Jacob,Peavy,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/20/2016,Hunter,Pence,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/6/2016,Denard,Span,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Kelby,Tomlinson,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/15/2016,Johnathan Mackensey,Williamson,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/18/2016,Johnathan Mackensey,Williamson,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Johnathan Mackensey,Williamson,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Matthew James,Adams,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/13/2016,Matthew James,Adams,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/15/2016,Matthew James,Adams,STL,1.40,,,,,,,,,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/27/2016,Matthew,Adams,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Aledmys,Diaz,STL,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/22/2016,Aledmys,Diaz,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/9/2016,Eric Joseph,Fryer,STL,0.46,,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/11/2016,Eric Joseph,Fryer,STL,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/23/2016,Eric,Fryer,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/25/2016,Eric,Fryer,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/8/2016,Greg,Garcia,STL,1.40,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/9/2016,Greg,Garcia,STL,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/11/2016,Greg,Garcia,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Greg,Garcia,STL,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/6/2016,Randal Alexander,Grichuk,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/30/2016,Randal,Grichuk,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/10/2016,Jedd Lindon,Gyorko,STL,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/18/2016,Jedd Lindon,Gyorko,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Jedd Lindon,Gyorko,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/22/2016,Jedd Lindon,Gyorko,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/30/2016,Jedd,Gyorko,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/3/2016,Jeremy,Hazelbaker,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/8/2016,Jeremy,Hazelbaker,STL,1.40,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/16/2016,Jeremy,Hazelbaker,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Jeremy,Hazelbaker,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/20/2016,Jeremy,Hazelbaker,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/29/2016,Jeremy,Hazelbaker,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/10/2016,Matthew,Holliday,STL,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,,,,,,,,
4/24/2016,Matthew,Holliday,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/11/2016,Brandon,Moss,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/13/2016,Brandon,Moss,STL,1.40,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/19/2016,Brandon,Moss,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/29/2016,Brandon,Moss,STL,-0.71,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,,,,,,,,
4/3/2016,Thomas James,Pham,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/19/2016,Stephen,Piscotty,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/30/2016,Stephen,Piscotty,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/10/2016,Trevor Jordan,Rosenthal,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/24/2016,Ruben,Tejada,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/25/2016,Ruben,Tejada,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/25/2016,Kolten,Wong,STL,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Kolten,Wong,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/28/2016,Kolten,Wong,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/29/2016,Kolten,Wong,STL,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/4/2016,Hank,Conger,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Hank,Conger,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/6/2016,Corey Corey,Dickerson,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/21/2016,Corey Corey,Dickerson,TB,0.80,,,,,,,,,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/5/2016,Brandon,Guyer,TB,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/10/2016,Brandon,Guyer,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Brandon,Guyer,TB,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/27/2016,Brandon,Guyer,TB,-0.25,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/15/2016,Kevin James,Kiermaier,TB,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/22/2016,Bradley,Miller,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/30/2016,Bradley,Miller,TB,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/6/2016,Logan,Morrison,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/22/2016,Logan,Morrison,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/5/2016,Steven,Pearce,TB,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/27/2016,Steven,Pearce,TB,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/7/2016,Jorge Carlos,Soler,TB,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/20/2016,Jorge Carlos,Soler,TB,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Hanser J.,Alberto,TEX,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/26/2016,Hanser,Alberto,TEX,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Prince,Fielder,TEX,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/10/2016,Rougned Roberto,Odor,TEX,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/21/2016,Rougned Roberto,Odor,TEX,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/26/2016,Ezequiel,Carrera,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/9/2016,Chris Adrian,Colabello,TOR,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/18/2016,Chris Adrian,Colabello,TOR,-0.71,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,,,,,,,,
4/30/2016,Matthew,Dominguez,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/26/2016,Ryan,Goins,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/9/2016,Russell,Martin,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Russell,Martin,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/4/2016,Justin,Smoak,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/8/2016,Justin,Smoak,TOR,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/9/2016,Justin,Smoak,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/12/2016,Justin,Smoak,TOR,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Justin,Smoak,TOR,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/18/2016,Justin,Smoak,TOR,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/20/2016,Justin,Smoak,TOR,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/6/2016,Matthew,den Dekker,WAS,0.80,,,,,,,,,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/7/2016,Matthew,den Dekker,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/10/2016,Matthew,den Dekker,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/11/2016,Matthew,den Dekker,WAS,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Matthew,den Dekker,WAS,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Matthew,den Dekker,WAS,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/18/2016,Matthew,den Dekker,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/19/2016,Matthew,den Dekker,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/22/2016,Matthew,den Dekker,WAS,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/23/2016,Matthew,den Dekker,WAS,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/12/2016,Stephen,Drew,WAS,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/15/2016,Stephen,Drew,WAS,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/27/2016,Stephen,Drew,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/24/2016,Bryce,Harper,WAS,1.40,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/7/2016,Chris,Heisey,WAS,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/13/2016,Chris,Heisey,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/24/2016,Oliver,Perez,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/20/2016,Yusmeiro,Petit,WAS,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/13/2016,Anthony Michael,Rendon,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/24/2016,Clinton,Robinson,WAS,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/26/2016,Clinton,Robinson,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/30/2016,Clinton,Robinson,WAS,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
